Title:,"Time Series, Area-Averaged of Transpiration hourly 0.125 deg. [NLDAS Model NLDAS_MOS0125_H ()"
1/29/19 10:00,-0.500233293
1/29/19 11:00,-0.506575406
1/29/19 12:00,-0.487058967
1/29/19 13:00,-0.667708993
1/29/19 14:00,-2.68309832
1/29/19 15:00,-6.52564812
1/29/19 16:00,-9.2509737
1/29/19 17:00,-11.014842
1/29/19 18:00,-15.2584152
1/29/19 19:00,-20.6155396
1/29/19 20:00,-22.8461781
1/29/19 21:00,-21.2671986
1/29/19 22:00,-13.6811905
1/29/19 23:00,-4.04097128
1/30/19 0:00,-0.628736913
1/30/19 1:00,-0.188759193
1/30/19 2:00,-0.100460596
1/30/19 3:00,-0.058924172
1/30/19 4:00,-0.031102998
1/30/19 5:00,-0.017423306
1/30/19 6:00,-0.008958707
1/30/19 7:00,-0.003988104
1/30/19 8:00,-0.002790512
1/30/19 9:00,-0.002638933
1/30/19 10:00,-0.003054127
1/30/19 11:00,-0.00366869
1/30/19 12:00,-0.004571368
1/30/19 13:00,-0.023199217
1/30/19 14:00,-0.519125879
1/30/19 15:00,-6.98783541
1/30/19 16:00,-16.8414917
1/30/19 17:00,-24.4590492
1/30/19 18:00,-30.9627399
1/30/19 19:00,-33.1352196
1/30/19 20:00,-29.9345036
1/30/19 21:00,-23.5893707
1/30/19 22:00,-14.1125498
1/30/19 23:00,-4.38302088
1/31/19 0:00,-0.7208184
1/31/19 1:00,-0.154786184
1/31/19 2:00,-0.030398462
1/31/19 3:00,-0.006694303
1/31/19 4:00,-0.003458092
1/31/19 5:00,-0.002980045
1/31/19 6:00,-0.003319593
1/31/19 7:00,-0.005063734
1/31/19 8:00,-0.008209487
1/31/19 9:00,-0.01214647
1/31/19 10:00,-0.014777671
1/31/19 11:00,-0.011000906
1/31/19 12:00,-0.005278357
1/31/19 13:00,-0.002667655
1/31/19 14:00,-0.274158686
1/31/19 15:00,-10.1993694
1/31/19 16:00,-22.2311459
1/31/19 17:00,-35.2600555
1/31/19 18:00,-48.4880066
1/31/19 19:00,-55.4691734
1/31/19 20:00,-53.6507225
1/31/19 21:00,-44.6787033
1/31/19 22:00,-27.7677841
1/31/19 23:00,-6.70426846
2/1/19 0:00,-0.226047575
2/1/19 1:00,-0.02701363
2/1/19 2:00,-0.002176376
2/1/19 3:00,-3.10E-05
2/1/19 4:00,-0.00110997
2/1/19 5:00,-0.006079528
2/1/19 6:00,-0.018049132
2/1/19 7:00,-0.057584047
2/1/19 8:00,-0.140548304
2/1/19 9:00,-0.230420783
2/1/19 10:00,-0.308139384
2/1/19 11:00,-0.362051725
2/1/19 12:00,-0.390047401
2/1/19 13:00,-0.46259132
2/1/19 14:00,-1.80569398
2/1/19 15:00,-17.0598392
2/1/19 16:00,-47.5727882
2/1/19 17:00,-68.6729584
2/1/19 18:00,-83.1204453
2/1/19 19:00,-86.8740692
2/1/19 20:00,-78.9774551
2/1/19 21:00,-61.5962334
2/1/19 22:00,-38.2843704
2/1/19 23:00,-7.88048172
2/2/19 0:00,-0.947947621
2/2/19 1:00,-0.298710018
2/2/19 2:00,-0.125712723
2/2/19 3:00,-0.073650323
2/2/19 4:00,-0.038311619
2/2/19 5:00,-0.02056092
2/2/19 6:00,-0.013001991
2/2/19 7:00,-0.006868017
2/2/19 8:00,-0.004286778
2/2/19 9:00,-0.002453533
2/2/19 10:00,-0.000973141
2/2/19 11:00,-0.000592439
2/2/19 12:00,-0.000774851
2/2/19 13:00,-0.000531737
2/2/19 14:00,-0.024239488
2/2/19 15:00,-6.57403994
2/2/19 16:00,-62.0417442
2/2/19 17:00,-95.1553879
2/2/19 18:00,-115.886734
2/2/19 19:00,-123.681938
2/2/19 20:00,-113.979767
2/2/19 21:00,-88.7837601
2/2/19 22:00,-52.6889534
2/2/19 23:00,-7.17918062
2/3/19 0:00,-0.215358958
2/3/19 1:00,-9.59E-05
2/3/19 2:00,0
2/3/19 3:00,-9.54E-07
2/3/19 4:00,0
2/3/19 5:00,0
2/3/19 6:00,-0.000218185
2/3/19 7:00,-0.000357951
2/3/19 8:00,-0.000155187
2/3/19 9:00,-0.000202541
2/3/19 10:00,-0.000108462
2/3/19 11:00,0
2/3/19 12:00,-4.63E-05
2/3/19 13:00,-0.000355282
2/3/19 14:00,-0.008341918
2/3/19 15:00,-0.844415367
2/3/19 16:00,-29.2924652
2/3/19 17:00,-54.8542557
2/3/19 18:00,-72.7493134
2/3/19 19:00,-84.3593597
2/3/19 20:00,-81.4736633
2/3/19 21:00,-65.1902618
2/3/19 22:00,-35.7788315
2/3/19 23:00,-3.96011829
2/4/19 0:00,-0.012685048
2/4/19 1:00,0
2/4/19 2:00,0
2/4/19 3:00,-9.54E-07
2/4/19 4:00,0
2/4/19 5:00,-9.54E-07
2/4/19 6:00,0
2/4/19 7:00,0
2/4/19 8:00,0
2/4/19 9:00,-4.77E-07
2/4/19 10:00,-4.77E-07
2/4/19 11:00,-9.54E-07
2/4/19 12:00,0
2/4/19 13:00,-0.000108482
2/4/19 14:00,-0.010872984
2/4/19 15:00,-2.59745502
2/4/19 16:00,-52.4488373
2/4/19 17:00,-94.4896927
2/4/19 18:00,-112.944893
2/4/19 19:00,-116.609398
2/4/19 20:00,-105.415756
2/4/19 21:00,-74.5808411
2/4/19 22:00,-34.4761734
2/4/19 23:00,-3.71882176
2/5/19 0:00,-0.04093153
2/5/19 1:00,-0.00097478
2/5/19 2:00,0
2/5/19 3:00,0
2/5/19 4:00,0
2/5/19 5:00,0
2/5/19 6:00,0
2/5/19 7:00,0
2/5/19 8:00,-0.002724745
2/5/19 9:00,-0.016198643
2/5/19 10:00,-0.025820788
2/5/19 11:00,-0.027751418
2/5/19 12:00,-0.023898346
2/5/19 13:00,-0.035095006
2/5/19 14:00,-0.358721584
2/5/19 15:00,-10.5942898
2/5/19 16:00,-62.7241287
2/5/19 17:00,-100.559639
2/5/19 18:00,-129.993195
2/5/19 19:00,-144.658646
2/5/19 20:00,-138.127838
2/5/19 21:00,-102.3414
2/5/19 22:00,-44.922348
2/5/19 23:00,-2.48678303
2/6/19 0:00,-0.003020717
2/6/19 1:00,0
2/6/19 2:00,0
2/6/19 3:00,0
2/6/19 4:00,0
2/6/19 5:00,0
2/6/19 6:00,0
2/6/19 7:00,0
2/6/19 8:00,-9.54E-07
2/6/19 9:00,0
2/6/19 10:00,0
2/6/19 11:00,0
2/6/19 12:00,0
2/6/19 13:00,-0.000123334
2/6/19 14:00,-0.0348229
2/6/19 15:00,-1.23573434
2/6/19 16:00,-13.3762255
2/6/19 17:00,-26.6048527
2/6/19 18:00,-45.5967178
2/6/19 19:00,-62.0605698
2/6/19 20:00,-65.6840134
2/6/19 21:00,-57.3089867
2/6/19 22:00,-34.7497406
2/6/19 23:00,-7.49578857
2/7/19 0:00,-0.22477679
2/7/19 1:00,-0.017693017
2/7/19 2:00,-0.001949659
2/7/19 3:00,-0.000322136
2/7/19 4:00,-6.14E-05
2/7/19 5:00,-0.000199497
2/7/19 6:00,-0.000691405
2/7/19 7:00,-0.002535538
2/7/19 8:00,-0.003880285
2/7/19 9:00,-0.004406426
2/7/19 10:00,-0.005243903
2/7/19 11:00,-0.005243232
2/7/19 12:00,-0.004386738
2/7/19 13:00,-0.017393876
2/7/19 14:00,-0.596785486
2/7/19 15:00,-9.99013138
2/7/19 16:00,-35.9151306
2/7/19 17:00,-64.7130432
2/7/19 18:00,-98.4504242
2/7/19 19:00,-123.081383
2/7/19 20:00,-126.34008
2/7/19 21:00,-108.581894
2/7/19 22:00,-69.5696182
2/7/19 23:00,-20.5889149
2/8/19 0:00,-1.42966616
2/8/19 1:00,-0.390649706
2/8/19 2:00,-0.276360065
2/8/19 3:00,-0.308857977
2/8/19 4:00,-0.329548925
2/8/19 5:00,-0.186034799
2/8/19 6:00,-0.22410126
2/8/19 7:00,-0.30874449
2/8/19 8:00,-0.323651135
2/8/19 9:00,-0.370337009
2/8/19 10:00,-0.614729822
2/8/19 11:00,-0.957552612
2/8/19 12:00,-1.27462423
2/8/19 13:00,-2.19561195
2/8/19 14:00,-8.21482658
2/8/19 15:00,-22.9259815
2/8/19 16:00,-46.1860428
2/8/19 17:00,-69.5271149
2/8/19 18:00,-86.8257065
2/8/19 19:00,-93.3822784
2/8/19 20:00,-88.7043228
2/8/19 21:00,-75.2075729
2/8/19 22:00,-50.303669
2/8/19 23:00,-17.7865181
2/9/19 0:00,-3.77711558
2/9/19 1:00,-2.074471
2/9/19 2:00,-1.60090029
2/9/19 3:00,-1.40929198
2/9/19 4:00,-1.23336887
2/9/19 5:00,-1.07898045
2/9/19 6:00,-1.01367438
2/9/19 7:00,-0.993683875
2/9/19 8:00,-0.885621846
2/9/19 9:00,-0.879859388
2/9/19 10:00,-1.10672355
2/9/19 11:00,-1.32089305
2/9/19 12:00,-1.36632848
2/9/19 13:00,-1.8837024
2/9/19 14:00,-10.4917974
2/9/19 15:00,-29.9226036
2/9/19 16:00,-47.5828247
2/9/19 17:00,-64.8006516
2/9/19 18:00,-82.645752
2/9/19 19:00,-91.8459091
2/9/19 20:00,-86.5016708
2/9/19 21:00,-73.8091888
2/9/19 22:00,-49.5008698
2/9/19 23:00,-18.1183796
2/10/19 0:00,-2.16602898
2/10/19 1:00,-0.596832633
2/10/19 2:00,-0.219181955
2/10/19 3:00,-0.120441817
2/10/19 4:00,-0.119201779
2/10/19 5:00,-0.190542191
2/10/19 6:00,-0.354842126
2/10/19 7:00,-0.606044173
2/10/19 8:00,-0.78586179
2/10/19 9:00,-0.977592051
2/10/19 10:00,-1.17954874
2/10/19 11:00,-1.25998902
2/10/19 12:00,-1.42751074
2/10/19 13:00,-2.22087121
2/10/19 14:00,-6.22635984
2/10/19 15:00,-12.8324423
2/10/19 16:00,-17.1403446
2/10/19 17:00,-16.7083836
2/10/19 18:00,-13.4289913
2/10/19 19:00,-10.3994112
2/10/19 20:00,-8.25516319
2/10/19 21:00,-6.5080719
2/10/19 22:00,-4.54376221
2/10/19 23:00,-2.2263186
2/11/19 0:00,-1.04730499
2/11/19 1:00,-0.881865561
2/11/19 2:00,-0.809846222
2/11/19 3:00,-0.70611012
2/11/19 4:00,-0.635578513
2/11/19 5:00,-0.536905825
2/11/19 6:00,-0.427591681
2/11/19 7:00,-0.347673118
2/11/19 8:00,-0.259845316
2/11/19 9:00,-0.153640345
2/11/19 10:00,-0.090563305
2/11/19 11:00,-0.083247677
2/11/19 12:00,-0.091777556
2/11/19 13:00,-0.160656139
2/11/19 14:00,-0.863352239
2/11/19 15:00,-2.99225497
2/11/19 16:00,-8.70595169
2/11/19 17:00,-19.0016842
2/11/19 18:00,-32.799778
2/11/19 19:00,-43.456604
2/11/19 20:00,-45.6145439
2/11/19 21:00,-36.1355591
2/11/19 22:00,-21.8515739
2/11/19 23:00,-6.81029701
2/12/19 0:00,-0.531893194
2/12/19 1:00,-0.16671586
2/12/19 2:00,-0.065767936
2/12/19 3:00,-0.038745131
2/12/19 4:00,-0.014865459
2/12/19 5:00,-0.016853847
2/12/19 6:00,-0.021423236
2/12/19 7:00,-0.017090058
2/12/19 8:00,-0.015331481
2/12/19 9:00,-0.018510718
2/12/19 10:00,-0.01854378
2/12/19 11:00,-0.017920397
2/12/19 12:00,-0.020741455
2/12/19 13:00,-0.033593398
2/12/19 14:00,-0.251961499
2/12/19 15:00,-2.28021049
2/12/19 16:00,-5.92900181
2/12/19 17:00,-9.93604755
2/12/19 18:00,-10.9046192
2/12/19 19:00,-10.5561123
2/12/19 20:00,-9.80187702
2/12/19 21:00,-6.22928286
2/12/19 22:00,-3.14117742
2/12/19 23:00,-1.17745411
2/13/19 0:00,-0.447326362
2/13/19 1:00,-0.459383339
2/13/19 2:00,-0.576263666
2/13/19 3:00,-0.636425853
2/13/19 4:00,-0.655808389
2/13/19 5:00,-0.832341731
2/13/19 6:00,-0.953729093
2/13/19 7:00,-0.879214644
2/13/19 8:00,-0.841017008
2/13/19 9:00,-0.692405105
2/13/19 10:00,-0.467497647
2/13/19 11:00,-0.410163939
2/13/19 12:00,-0.401445866
2/13/19 13:00,-0.947894156
2/13/19 14:00,-5.94584465
2/13/19 15:00,-18.3678436
2/13/19 16:00,-38.4869461
2/13/19 17:00,-62.5067711
2/13/19 18:00,-83.4797058
2/13/19 19:00,-93.2016678
2/13/19 20:00,-90.729454
2/13/19 21:00,-78.8181915
2/13/19 22:00,-54.1668243
2/13/19 23:00,-20.9321117
2/14/19 0:00,-2.60754132
2/14/19 1:00,-0.724351585
2/14/19 2:00,-0.245907903
2/14/19 3:00,-0.095868997
2/14/19 4:00,-0.035949331
2/14/19 5:00,-0.009912995
2/14/19 6:00,-0.001270098
2/14/19 7:00,-6.12E-05
2/14/19 8:00,-0.000426085
2/14/19 9:00,-0.001538401
2/14/19 10:00,-0.003437303
2/14/19 11:00,-0.005592559
2/14/19 12:00,-0.007731855
2/14/19 13:00,-0.017568993
2/14/19 14:00,-0.718133509
2/14/19 15:00,-26.7421055
2/14/19 16:00,-86.4219208
2/14/19 17:00,-116.167107
2/14/19 18:00,-135.029663
2/14/19 19:00,-139.025574
2/14/19 20:00,-127.601311
2/14/19 21:00,-108.014534
2/14/19 22:00,-76.7422485
2/14/19 23:00,-32.5254021
2/15/19 0:00,-7.74549675
2/15/19 1:00,-5.06434059
2/15/19 2:00,-4.41200304
2/15/19 3:00,-4.26234865
2/15/19 4:00,-3.83913827
2/15/19 5:00,-3.34190083
2/15/19 6:00,-3.19870853
2/15/19 7:00,-3.13486671
2/15/19 8:00,-2.69427586
2/15/19 9:00,-2.40801263
2/15/19 10:00,-2.23588729
2/15/19 11:00,-1.65381277
2/15/19 12:00,-1.04809713
2/15/19 13:00,-1.39825594
2/15/19 14:00,-9.23184204
2/15/19 15:00,-27.5679283
2/15/19 16:00,-43.0690193
2/15/19 17:00,-55.6683578
2/15/19 18:00,-67.1569366
2/15/19 19:00,-73.4978638
2/15/19 20:00,-69.2755814
2/15/19 21:00,-59.554409
2/15/19 22:00,-39.4783592
2/15/19 23:00,-12.586668
2/16/19 0:00,-0.690311491
2/16/19 1:00,-0.060924187
2/16/19 2:00,-0.005247345
2/16/19 3:00,-0.005795119
2/16/19 4:00,-0.00374468
2/16/19 5:00,-0.001828219
2/16/19 6:00,-0.000867757
2/16/19 7:00,-0.000654254
2/16/19 8:00,-0.000713704
2/16/19 9:00,-0.001185082
2/16/19 10:00,-0.002645744
2/16/19 11:00,-0.005479036
2/16/19 12:00,-0.010277543
2/16/19 13:00,-0.024871478
2/16/19 14:00,-0.201736271
2/16/19 15:00,-1.92049515
2/16/19 16:00,-10.1400843
2/16/19 17:00,-27.0893211
2/16/19 18:00,-50.8188248
2/16/19 19:00,-70.3864059
2/16/19 20:00,-75.3362503
2/16/19 21:00,-65.5321732
2/16/19 22:00,-43.8358612
2/16/19 23:00,-15.2565165
2/17/19 0:00,-1.01616657
2/17/19 1:00,-0.470106363
2/17/19 2:00,-0.418579459
2/17/19 3:00,-0.462753862
2/17/19 4:00,-0.489851952
2/17/19 5:00,-0.537080884
2/17/19 6:00,-0.602660239
2/17/19 7:00,-0.596443772
2/17/19 8:00,-0.602898896
2/17/19 9:00,-0.624748349
2/17/19 10:00,-0.647043288
2/17/19 11:00,-0.676191032
2/17/19 12:00,-0.723009169
2/17/19 13:00,-1.21344519
2/17/19 14:00,-2.62795401
2/17/19 15:00,-4.37192726
2/17/19 16:00,-6.68811035
2/17/19 17:00,-9.5512867
2/17/19 18:00,-13.6076832
2/17/19 19:00,-16.1676197
2/17/19 20:00,-15.5286064
2/17/19 21:00,-12.7165155
2/17/19 22:00,-7.31715631
2/17/19 23:00,-2.04369211
2/18/19 0:00,-0.414140016
2/18/19 1:00,-0.224705964
2/18/19 2:00,-0.138500631
2/18/19 3:00,-0.12232922
2/18/19 4:00,-0.048901249
2/18/19 5:00,-0.006414872
2/18/19 6:00,-0.001997457
2/18/19 7:00,-0.001954889
2/18/19 8:00,-0.004277813
2/18/19 9:00,-0.007930215
2/18/19 10:00,-0.015720811
2/18/19 11:00,-0.036951006
2/18/19 12:00,-0.062060796
2/18/19 13:00,-0.204156041
2/18/19 14:00,-1.46355796
2/18/19 15:00,-7.48758173
2/18/19 16:00,-26.3305855
2/18/19 17:00,-57.3455811
2/18/19 18:00,-88.0281525
2/18/19 19:00,-104.628021
2/18/19 20:00,-104.686371
2/18/19 21:00,-91.8118591
2/18/19 22:00,-64.2475739
2/18/19 23:00,-24.7719955
2/19/19 0:00,-4.03407526
2/19/19 1:00,-1.59985352
2/19/19 2:00,-0.699690402
2/19/19 3:00,-0.334596545
2/19/19 4:00,-0.156226873
2/19/19 5:00,-0.080329798
2/19/19 6:00,-0.105949149
2/19/19 7:00,-0.207774863
2/19/19 8:00,-0.37503171
2/19/19 9:00,-0.690488875
2/19/19 10:00,-1.12416458
2/19/19 11:00,-1.29212391
2/19/19 12:00,-1.29133034
2/19/19 13:00,-1.4968667
2/19/19 14:00,-3.31335878
2/19/19 15:00,-12.5770178
2/19/19 16:00,-20.7976189
2/19/19 17:00,-27.1859989
2/19/19 18:00,-31.5436172
2/19/19 19:00,-31.0737724
2/19/19 20:00,-24.8629208
2/19/19 21:00,-16.7474728
2/19/19 22:00,-8.45042515
2/19/19 23:00,-2.16528273
2/20/19 0:00,-0.222092509
2/20/19 1:00,-0.07392323
2/20/19 2:00,-0.050016422
2/20/19 3:00,-0.058901936
2/20/19 4:00,-0.072516568
2/20/19 5:00,-0.088873215
2/20/19 6:00,-0.115490451
2/20/19 7:00,-0.145728245
2/20/19 8:00,-0.178908676
2/20/19 9:00,-0.214072511
2/20/19 10:00,-0.253711849
2/20/19 11:00,-0.294490188
2/20/19 12:00,-0.360451072
2/20/19 13:00,-0.601601124
2/20/19 14:00,-1.39237976
2/20/19 15:00,-2.72934723
2/20/19 16:00,-4.80351686
2/20/19 17:00,-7.28029108
2/20/19 18:00,-10.6487055
2/20/19 19:00,-12.9132071
2/20/19 20:00,-11.9180088
2/20/19 21:00,-9.80018044
2/20/19 22:00,-6.64613342
2/20/19 23:00,-2.48250008
2/21/19 0:00,-0.370318651
2/21/19 1:00,-0.155917645
2/21/19 2:00,-0.088056348
2/21/19 3:00,-0.079955153
2/21/19 4:00,-0.075005084
2/21/19 5:00,-0.057520181
2/21/19 6:00,-0.037623711
2/21/19 7:00,-0.02537295
2/21/19 8:00,-0.020732865
2/21/19 9:00,-0.023329357
2/21/19 10:00,-0.027088659
2/21/19 11:00,-0.022930909
2/21/19 12:00,-0.024292909
2/21/19 13:00,-0.034911357
2/21/19 14:00,-0.722447395
2/21/19 15:00,-2.43302608
2/21/19 16:00,-7.424119
2/21/19 17:00,-16.1338387
2/21/19 18:00,-26.7683926
2/21/19 19:00,-35.2442322
2/21/19 20:00,-37.7111969
2/21/19 21:00,-31.9382229
2/21/19 22:00,-20.3134785
2/21/19 23:00,-5.49219513
2/22/19 0:00,-0.151568651
2/22/19 1:00,-0.001837187
2/22/19 2:00,-3.81E-06
2/22/19 3:00,-0.000275486
2/22/19 4:00,-0.000182836
2/22/19 5:00,0
2/22/19 6:00,-0.001994483
2/22/19 7:00,-0.012169278
2/22/19 8:00,-0.037113644
2/22/19 9:00,-0.074754857
2/22/19 10:00,-0.068926007
2/22/19 11:00,-0.049507018
2/22/19 12:00,-0.036284924
2/22/19 13:00,-0.103622079
2/22/19 14:00,-0.725584984
2/22/19 15:00,-1.4986918
2/22/19 16:00,-2.54203343
2/22/19 17:00,-3.94031096
2/22/19 18:00,-5.48237228
2/22/19 19:00,-6.50883055
2/22/19 20:00,-6.45760345
2/22/19 21:00,-6.00951624
2/22/19 22:00,-4.31394196
2/22/19 23:00,-1.79019511
2/23/19 0:00,-0.426191896
2/23/19 1:00,-0.288359791
2/23/19 2:00,-0.274270356
2/23/19 3:00,-0.250941575
2/23/19 4:00,-0.181028724
2/23/19 5:00,-0.120604612
2/23/19 6:00,-0.091046281
2/23/19 7:00,-0.087752946
2/23/19 8:00,-0.085161679
2/23/19 9:00,-0.078929208
2/23/19 10:00,-0.083540872
2/23/19 11:00,-0.103047505
2/23/19 12:00,-0.128767505
2/23/19 13:00,-0.344632149
2/23/19 14:00,-1.03780317
2/23/19 15:00,-2.29663491
2/23/19 16:00,-4.49401712
2/23/19 17:00,-7.60429049
2/23/19 18:00,-13.3217726
2/23/19 19:00,-19.8541832
2/23/19 20:00,-22.8083515
2/23/19 21:00,-22.0359135
2/23/19 22:00,-16.6283436
2/23/19 23:00,-7.11958599
2/24/19 0:00,-0.864359975
2/24/19 1:00,-0.334941566
2/24/19 2:00,-0.170232713
2/24/19 3:00,-0.105327733
2/24/19 4:00,-0.064581484
2/24/19 5:00,-0.043834094
2/24/19 6:00,-0.042359285
2/24/19 7:00,-0.03840524
2/24/19 8:00,-0.025149463
2/24/19 9:00,-0.02003148
2/24/19 10:00,-0.034767386
2/24/19 11:00,-0.078038588
2/24/19 12:00,-0.111027569
2/24/19 13:00,-0.466158062
2/24/19 14:00,-3.86774969
2/24/19 15:00,-19.2013912
2/24/19 16:00,-55.2292557
2/24/19 17:00,-96.2239685
2/24/19 18:00,-117.794106
2/24/19 19:00,-118.706352
2/24/19 20:00,-108.23246
2/24/19 21:00,-90.8653946
2/24/19 22:00,-63.8000832
2/24/19 23:00,-30.9728985
2/25/19 0:00,-7.32025051
2/25/19 1:00,-3.26116276
2/25/19 2:00,-2.22313452
2/25/19 3:00,-1.6850636
2/25/19 4:00,-1.27547944
2/25/19 5:00,-1.06927097
2/25/19 6:00,-0.904820263
2/25/19 7:00,-0.769855618
2/25/19 8:00,-0.688480854
2/25/19 9:00,-0.617702425
2/25/19 10:00,-0.553925693
2/25/19 11:00,-0.507988393
2/25/19 12:00,-0.466209978
2/25/19 13:00,-1.27337074
2/25/19 14:00,-9.04520512
2/25/19 15:00,-43.5319061
2/25/19 16:00,-75.4163971
2/25/19 17:00,-101.404869
2/25/19 18:00,-121.151939
2/25/19 19:00,-129.816101
2/25/19 20:00,-125.545578
2/25/19 21:00,-110.199532
2/25/19 22:00,-80.3117752
2/25/19 23:00,-31.6103344
2/26/19 0:00,-1.23242509
2/26/19 1:00,-0.206280306
2/26/19 2:00,-0.063385695
2/26/19 3:00,-0.033015542
2/26/19 4:00,-0.026669772
2/26/19 5:00,-0.028472025
2/26/19 6:00,-0.042351745
2/26/19 7:00,-0.076141089
2/26/19 8:00,-0.113743298
2/26/19 9:00,-0.179346144
2/26/19 10:00,-0.317837566
2/26/19 11:00,-0.48574689
2/26/19 12:00,-0.664185345
2/26/19 13:00,-1.23290086
2/26/19 14:00,-13.2869415
2/26/19 15:00,-58.9593124
2/26/19 16:00,-96.4593048
2/26/19 17:00,-121.249542
2/26/19 18:00,-139.754028
2/26/19 19:00,-145.136063
2/26/19 20:00,-134.142914
2/26/19 21:00,-112.451057
2/26/19 22:00,-79.290062
2/26/19 23:00,-32.0344734
2/27/19 0:00,-2.51305938
2/27/19 1:00,-0.394652545
2/27/19 2:00,-0.050184131
2/27/19 3:00,-0.012121783
2/27/19 4:00,-0.012015438
2/27/19 5:00,-0.004646071
2/27/19 6:00,-0.002878505
2/27/19 7:00,-0.003201911
2/27/19 8:00,-0.003088628
2/27/19 9:00,-0.002078796
2/27/19 10:00,-0.001966874
2/27/19 11:00,-0.002689294
2/27/19 12:00,-0.002059098
2/27/19 13:00,-0.003700705
2/27/19 14:00,-1.62326419
2/27/19 15:00,-24.7245731
